#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
QCTV01000021.1_32    -          TIGR00006            TIGR00006    6.1e-81  269.3   0.0   3.5e-80  266.8   0.0   1.8   1   1   0   1   1   1   1 # 24578 # 25525 # -1 # ID=21_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609
QCTV01000009.1_33    -          TIGR00019            TIGR00019   2.7e-144  477.6   2.5    3e-144  477.4   2.5   1.0   1   0   0   1   1   1   1 # 19124 # 20221 # 1 # ID=9_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586
QCTV01000013.1_28    -          TIGR00029            TIGR00029    4.6e-26   88.3   7.8   5.4e-26   88.1   7.8   1.1   1   0   0   1   1   1   1 # 25634 # 25939 # 1 # ID=13_28;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.565
QCTV01000026.1_7     -          TIGR00054            TIGR00054    5.7e-82  272.9   0.0   1.4e-43  146.4   0.1   2.0   1   1   1   2   2   2   2 # 5688 # 6770 # -1 # ID=26_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612
QCTV01000009.1_28    -          TIGR00059            TIGR00059    1.7e-41  138.2   1.3   1.9e-41  138.0   1.3   1.0   1   0   0   1   1   1   1 # 16439 # 16789 # 1 # ID=9_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581
QCTV01000014.1_47    -          TIGR00065            TIGR00065   3.8e-132  437.9   3.8  4.8e-132  437.6   3.8   1.0   1   0   0   1   1   1   1 # 37285 # 38445 # -1 # ID=14_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593
QCTV01000024.1_18    -          TIGR00082            TIGR00082      6e-31  104.5   0.0   6.7e-31  104.3   0.0   1.0   1   0   0   1   1   1   1 # 16211 # 16627 # -1 # ID=24_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604
QCTV01000008.1_59    -          TIGR00083            TIGR00083    1.2e-74  248.4   0.0   1.3e-74  248.3   0.0   1.0   1   0   0   1   1   1   1 # 47427 # 48320 # 1 # ID=8_59;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643
QCTV01000052.1_13    -          TIGR00084            TIGR00084    1.2e-39  132.8   0.0   1.4e-39  132.7   0.0   1.0   1   0   0   1   1   1   1 # 10187 # 10834 # 1 # ID=52_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603
QCTV01000002.1_100   -          TIGR00086            TIGR00086      3e-48  160.6   0.1   3.5e-48  160.4   0.1   1.0   1   0   0   1   1   1   1 # 106417 # 106911 # 1 # ID=2_100;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.574
QCTV01000008.1_67    -          TIGR00088            TIGR00088    2.2e-85  282.7   0.0   2.5e-85  282.5   0.0   1.0   1   0   0   1   1   1   1 # 52623 # 53351 # -1 # ID=8_67;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613
QCTV01000027.1_10    -          TIGR00090            TIGR00090      2e-30  102.0   0.1   2.3e-30  101.8   0.1   1.0   1   0   0   1   1   1   1 # 10032 # 10397 # 1 # ID=27_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.549
QCTV01000041.1_10    -          TIGR00092            TIGR00092     6e-149  493.2   0.0  6.7e-149  493.0   0.0   1.0   1   0   0   1   1   1   1 # 7753 # 8844 # -1 # ID=41_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.546
QCTV01000038.1_16    -          TIGR00115            TIGR00115   7.2e-120  397.6   1.1  8.3e-120  397.4   1.1   1.0   1   0   0   1   1   1   1 # 13793 # 15238 # -1 # ID=38_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.598
QCTV01000013.1_41    -          TIGR00138            TIGR00138    5.5e-30  101.4   0.0   6.6e-30  101.2   0.0   1.0   1   0   0   1   1   1   1 # 42787 # 43551 # -1 # ID=13_41;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618
QCTV01000001.1_35    -          TIGR00158            TIGR00158      3e-41  138.4   0.6   3.3e-41  138.3   0.6   1.0   1   0   0   1   1   1   1 # 40278 # 40736 # 1 # ID=1_35;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.577
QCTV01000017.1_13    -          TIGR00166            TIGR00166    5.9e-23   78.0   0.1   7.2e-23   77.8   0.1   1.0   1   0   0   1   1   1   1 # 13062 # 13430 # 1 # ID=17_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566
QCTV01000056.1_7     -          TIGR00168            TIGR00168    6.5e-67  221.4   3.9   7.8e-67  221.1   3.9   1.1   1   0   0   1   1   1   1 # 4253 # 4915 # 1 # ID=56_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.540
QCTV01000001.1_80    -          TIGR00337            TIGR00337   3.3e-244  808.4   0.0  3.8e-244  808.2   0.0   1.0   1   0   0   1   1   1   1 # 78971 # 80650 # 1 # ID=1_80;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.608
QCTV01000001.1_13    -          TIGR00344            TIGR00344   2.9e-298  988.9   0.0  3.3e-298  988.7   0.0   1.0   1   0   0   1   1   1   1 # 16262 # 18955 # -1 # ID=1_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.594
QCTV01000004.1_67    -          TIGR00362            TIGR00362   1.6e-153  508.9   0.0  1.8e-153  508.7   0.0   1.0   1   0   0   1   1   1   1 # 60078 # 61505 # 1 # ID=4_67;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.590
QCTV01000038.1_14    -          TIGR00382            TIGR00382   4.5e-195  645.5   0.0  5.1e-195  645.3   0.0   1.0   1   0   0   1   1   1   1 # 11618 # 12973 # -1 # ID=38_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580
QCTV01000034.1_17    -          TIGR00396            TIGR00396          0 1140.2   0.0         0 1140.1   0.0   1.0   1   0   0   1   1   1   1 # 16119 # 18731 # -1 # ID=34_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.574
QCTV01000026.1_8     -          TIGR00414            TIGR00414   9.1e-152  502.9   0.0    1e-151  502.7   0.0   1.0   1   0   0   1   1   1   1 # 6790 # 8067 # -1 # ID=26_8;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.597
QCTV01000036.1_12    -          TIGR00416            TIGR00416   5.6e-162  536.6   0.7  6.1e-162  536.5   0.7   1.0   1   0   0   1   1   1   1 # 13091 # 14296 # -1 # ID=36_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624
QCTV01000041.1_15    -          TIGR00435            TIGR00435   1.4e-150  499.5   0.0  1.6e-150  499.3   0.0   1.1   1   0   0   1   1   1   1 # 14112 # 15629 # 1 # ID=41_15;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545
QCTV01000008.1_71    -          TIGR00436            TIGR00436      2e-82  273.6   0.0   2.3e-82  273.4   0.0   1.0   1   0   0   1   1   1   1 # 56145 # 57125 # -1 # ID=8_71;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.608
QCTV01000020.1_29    -          TIGR00436            TIGR00436    1.1e-39  133.5   0.0   7.8e-22   75.0   0.0   2.1   2   0   0   2   2   0   0 # 26833 # 28200 # -1 # ID=20_29;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580
QCTV01000002.1_1     -          TIGR00442            TIGR00442     1e-147  489.4   0.0  1.2e-147  489.2   0.0   1.0   1   0   0   1   1   1   1 # 3 # 1364 # -1 # ID=2_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575
