Gene Id	Top hits (Family id,e-value,bitscore)
k111_109320_164	PF00466.21,4.7e-16,56.8
k111_109320_165	PF00687.22,8.9e-44,147.7
k111_109320_671	PF00380.20,1.1e-40,136.9
k111_13041_1	PF00410.20,4.2e-48,160.5
k111_14275_1	PF03726.15,2.2e-13,48.5
k111_18040_5	PF00687.22,1.7e-50,169.6
k111_18040_7	PF00466.21,9.3e-26,87.9
k111_18042_1	PF03726.15,2e-17,61.5
k111_25653_59	PF01025.20,1.6e-37,126.8
k111_26867_5	PF00410.20,4.5e-48,160.4
k111_30712_4	PF00410.20,7.9e-08,30.3
k111_47028_2	PF01000.27,2.3e-21,74.3
k111_49829_2	PF00687.22,1.5e-47,160.0
k111_64785_1	PF02576.18,1.3e-25,87.7
k111_84688_2	PF01025.20,3.6e-52,174.4
k111_87659_12	PF01000.27,5.2e-21,73.2
k111_87659_22	PF00410.20,9.9e-43,143.1
k111_88596_263	PF03726.15,2.1e-13,48.6
