#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k111_10158_61        -          TIGR00006            TIGR00006    1.1e-83  278.4   0.0   7.6e-83  275.7   0.0   1.8   1   1   0   1   1   1   1 # 52590 # 53516 # -1 # ID=40_61;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.605
k111_12557_41        -          TIGR00019            TIGR00019   7.5e-144  476.2   0.9  8.3e-144  476.1   0.9   1.0   1   0   0   1   1   1   1 # 50033 # 51127 # -1 # ID=38_41;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604
k111_10158_76        -          TIGR00020            TIGR00020   1.3e-133  442.7   1.5  1.5e-133  442.4   1.5   1.0   1   0   0   1   1   1   1 # 65907 # 66977 # 1 # ID=40_76;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.582
k111_10158_78        -          TIGR00043            TIGR00043    2.1e-30  102.3   0.0   2.7e-30  101.9   0.0   1.2   1   0   0   1   1   1   1 # 67145 # 67738 # 1 # ID=40_78;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.596
k111_5749_146        -          TIGR00054            TIGR00054    5.2e-86  286.3   0.0   4.3e-50  167.9   0.0   2.0   1   1   1   2   2   2   2 # 120064 # 121155 # 1 # ID=11_146;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625
k111_12557_46        -          TIGR00059            TIGR00059    4.7e-42  140.1   1.4   5.4e-42  139.9   1.4   1.0   1   0   0   1   1   1   1 # 53475 # 53825 # -1 # ID=38_46;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613
k111_12228_88        -          TIGR00064            TIGR00064    2.5e-98  325.9   0.0   3.4e-98  325.5   0.0   1.1   1   0   0   1   1   1   1 # 89639 # 91252 # -1 # ID=41_88;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.603
k111_6855_72         -          TIGR00065            TIGR00065   4.8e-133  441.0   4.2  5.9e-133  440.7   4.2   1.0   1   0   0   1   1   1   1 # 62479 # 63603 # -1 # ID=13_72;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612
k111_10449_18        -          TIGR00082            TIGR00082    4.9e-33  111.3   0.0   5.5e-33  111.1   0.0   1.0   1   0   0   1   1   1   1 # 16681 # 17106 # -1 # ID=18_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627
k111_6855_125        -          TIGR00083            TIGR00083    6.8e-73  242.8   0.0   7.7e-73  242.6   0.0   1.0   1   0   0   1   1   1   1 # 107516 # 108460 # -1 # ID=13_125;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.650
